id,move_prefix,prefix_ply_count,side_to_move,white_win_rate,draw_rate,black_win_rate,cohort_game_count
671,e4 e5 Nf3 Nc6 Bb5 d6 h3 Bd7 O-O Nf6 Re1 Be7 c3 O-O,14,white,0.6153846153846154,0.0,0.38461538461538464,13
672,e4 e6 Nf3 d5 Nc3 dxe4 Nxe4 Nf6 Nxf6+ Qxf6,10,white,0.3076923076923077,0.15384615384615385,0.5384615384615384,13
673,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5 Be3 Qf6 Nxc6 Bxe3,12,white,0.5384615384615384,0.0,0.46153846153846156,13
675,e4 e5 Nf3 Nc6 c3 Nf6 d3 d5 exd5 Nxd5,10,white,0.6,0.0,0.4,15
676,e4 e5 Qh5 Nc6 Bc4 g6 Qf3 Nf6 c3 a6,10,white,0.5384615384615384,0.0,0.46153846153846156,13
677,e4 e5 Nf3 Nc6 Bc4 h6 Nc3 Nf6 d4 exd4 Nxd4 Nxd4,12,white,0.5833333333333334,0.08333333333333333,0.3333333333333333,24
678,e4 e5 Nf3 Nf6 Nxe5 Qe7 Nf3 Nxe4 Be2 d5,10,white,0.7058823529411765,0.0,0.29411764705882354,17
679,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Bd3 O-O,10,white,0.6111111111111112,0.0,0.3888888888888889,18
680,e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 Bb4 d3 Bxc3+,10,white,0.6956521739130435,0.043478260869565216,0.2608695652173913,23
681,e4 e5 Nf3 Nc6 d4 exd4 Bc4 Nf6 Ng5 d5,10,white,0.5555555555555556,0.0,0.4444444444444444,18
682,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Na5 Bb5+ Bd7 Bxd7+ Qxd7,14,white,0.7058823529411765,0.17647058823529413,0.11764705882352941,17
683,e4 e5 Nf3 Nc6 Bb5 d6 h3 Bd7 O-O Nf6,10,white,0.5,0.11764705882352941,0.38235294117647056,34
685,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Be7 Nf3 Nf6,10,white,0.3125,0.0,0.6875,16
686,d4 d5 f3 Nc6 e4 dxe4 fxe4 Qxd4 Qxd4 Nxd4,10,white,0.25,0.08333333333333333,0.6666666666666666,12
687,e4 e5 Nf3 Nc6 Bc4 Bc5 d3 Nf6 Bg5 d6,10,white,0.26666666666666666,0.0,0.7333333333333333,15
688,e4 e5 Nf3 Nc6 Bb5 Nge7 O-O g6 c3 Bg7,10,white,0.6896551724137931,0.05172413793103448,0.25862068965517243,58
689,e4 b6 Nf3 Bb7 Nc3 e6 d4 Bb4 Bd3 Nf6 O-O Bxc3,12,white,0.46153846153846156,0.0,0.5384615384615384,13
690,e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Nc3 d6,10,white,0.29411764705882354,0.0,0.7058823529411765,17
691,e4 e5 Nf3 d6 Bc4 Bg4 d4 exd4 Qxd4 Bxf3,10,white,0.4166666666666667,0.08333333333333333,0.5,12
692,d4 d5 Nc3 Nf6 Bf4 e6 Nb5 Bd6 Qd2 a6 Nxd6+ cxd6,12,white,0.8518518518518519,0.0,0.14814814814814814,27
693,e4 e5 Nf3 Nc6 d4 d6 dxe5 Nxe5 Nxe5 dxe5 Qxd8+ Kxd8,12,white,0.5818181818181818,0.09090909090909091,0.32727272727272727,55
694,e4 d5 exd5 Qxd5 Nc3 Qe5+ Be2 Bg4 Nf3 Bxf3 gxf3 Nc6,12,white,0.47058823529411764,0.0,0.5294117647058824,17
695,e4 e5 Nf3 d6 Bc4 h6 d4 exd4 Nxd4 Nf6,10,white,0.5217391304347826,0.08695652173913043,0.391304347826087,46
696,e4 c6 Nf3 d5 exd5 cxd5 Nc3 e6 d4 Nf6,10,white,0.16666666666666666,0.0,0.8333333333333334,12
697,e4 e5 Nf3 Nc6 Bc4 Bc5 O-O Nf6 c3 O-O,10,white,0.5882352941176471,0.029411764705882353,0.38235294117647056,34
698,d4 d5 f3 Nc6 e4 dxe4 fxe4 Nxd4 c3 Nc6 Qxd8+ Nxd8,12,white,0.25,0.08333333333333333,0.6666666666666666,12
699,e4 e5 Nf3 Nc6 Bb5 d6 d4 Bd7 d5 Nce7,10,white,0.36,0.08,0.56,25
701,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O a6 Ba4 b5,10,white,0.6923076923076923,0.038461538461538464,0.2692307692307692,26
702,e4 c5 Nf3 g6 c3 Bg7 d4 cxd4 cxd4 d6,10,white,0.7142857142857143,0.047619047619047616,0.23809523809523808,21
704,e4 e5 Nf3 Nc6 Bc4 Bc5 b4 Bxb4 c3 Ba5,10,white,0.5185185185185185,0.07407407407407407,0.4074074074074074,27
705,e4 e6 d4 d5 Nc3 Nf6 Bg5 Be7 e5 Nfd7 h4 Bxg5 hxg5 Qxg5 Nh3 Qe7 Qg4 g6,18,white,0.16666666666666666,0.08333333333333333,0.75,12
706,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nb5 d6 Nb1c3 a6 Na3 b5,14,white,0.4444444444444444,0.05555555555555555,0.5,18
708,e4 c6 Nf3 d5 exd5 cxd5 d4 Nc6 Nc3 Nf6,10,white,0.4857142857142857,0.02857142857142857,0.4857142857142857,35
709,e4 b6 d4 Bb7 Nc3 e6 Nf3 Bb4 Bd3 Nf6,10,white,0.5227272727272727,0.06818181818181818,0.4090909090909091,44
711,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nb5 a6 Nd6+ Bxd6 Qxd6 Qe7 Qxe7+ Ngxe7,16,white,0.4666666666666667,0.0,0.5333333333333333,15
712,e4 c6 d4 d5 exd5 cxd5 Bd3 Nc6 c3 Nf6,10,white,0.6428571428571429,0.03571428571428571,0.32142857142857145,28
713,e4 e5 Nf3 Nc6 Bc4 Bc5 O-O Nf6 Nc3 O-O,10,white,0.4444444444444444,0.0,0.5555555555555556,27
714,e4 e5 Bc4 Nf6 Nf3 Nc6 Ng5 d5 exd5 Nxd5 Nxf7 Kxf7,12,white,0.5,0.0,0.5,12
716,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 d5 exd5 Nxd5,10,white,0.6176470588235294,0.0392156862745098,0.3431372549019608,102
719,e4 e5 Nf3 Nc6 Bb5 Nf6 d3 d6 h3 Bd7,10,white,0.4666666666666667,0.06666666666666667,0.4666666666666667,15
721,e4 d5 exd5 Qxd5 Nc3 Qa5 Nf3 Bg4 Be2 Bxf3,10,white,0.7931034482758621,0.06896551724137931,0.13793103448275862,29
724,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 d3 Bg4,10,white,0.5,0.023809523809523808,0.47619047619047616,42
725,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nd4 d6 Qxd6,12,white,0.125,0.0625,0.8125,16
726,e4 e5 Nf3 Nc6 d4 exd4 Bc4 Bb4+ c3 dxc3,10,white,0.48148148148148145,0.037037037037037035,0.48148148148148145,27
727,e4 e5 Nf3 d6 d4 exd4 Nxd4 Nf6 Bg5 Be7 Nc3 O-O,12,white,0.38461538461538464,0.07692307692307693,0.5384615384615384,13
728,e4 c6 d4 d5 e5 Bf5 g4 Be4 f3 Bg6,10,white,0.5909090909090909,0.09090909090909091,0.3181818181818182,22
729,e4 e5 Nf3 Nc6 Bb5 Nge7 O-O d6 c3 Bd7,10,white,0.5,0.0,0.5,12
730,e4 e5 Nf3 d6 Bc4 h6 d4 exd4 Nxd4 Nf6 Nc3 Be7,12,white,0.4117647058823529,0.058823529411764705,0.5294117647058824,17
731,e4 e5 Nf3 Nc6 Bb5 Nf6 Bxc6 bxc6 Nxe5 Nxe4,10,white,0.6,0.06666666666666667,0.3333333333333333,15
733,e4 e6 Nf3 d5 e5 c5 d4 cxd4 Nxd4 Nc6,10,white,0.3,0.0,0.7,20
735,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nxc6 bxc6 Nc3 Nf6 Bg5 Be7,14,white,0.5,0.0,0.5,12
736,e4 e5 Nc3 Nf6 Nf3 Nc6 d4 exd4 Nxd4 Bc5,10,white,0.4166666666666667,0.16666666666666666,0.4166666666666667,12
737,e4 b6 Nf3 Bb7 Nc3 e6 d4 Bb4 Bd3 Nf6,10,white,0.4482758620689655,0.022988505747126436,0.5287356321839081,87
738,e4 e5 Nf3 Nf6 Nc3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 c5,12,white,0.4166666666666667,0.0,0.5833333333333334,12
740,e4 d5 exd5 Qxd5 Nc3 Qa5 d3 Nf6 Bd2 Nc6,10,white,0.47368421052631576,0.05263157894736842,0.47368421052631576,19
743,e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 Nxe4 Nxe4 d5 Bxd5 Qxd5,12,white,0.4375,0.0,0.5625,16
744,e4 d5 exd5 Qxd5 Nc3 Qe6+ Qe2 Qxe2+ Bxe2 Nf6,10,white,0.75,0.0,0.25,16
745,e4 d5 exd5 Qxd5 Nc3 Qa5 d4 Nf6 Nf3 Bg4 Be2 e6,12,white,0.38461538461538464,0.0,0.6153846153846154,13
746,e4 e5 Nf3 Nc6 Bc4 Bc5 O-O d6 c3 Bg4,10,white,0.5625,0.03125,0.40625,32
748,e4 Nf6 e5 Nd5 c4 Nb6 c5 Nd5 Bc4 e6,10,white,0.45161290322580644,0.06451612903225806,0.4838709677419355,31
749,e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 Bc5 h3 O-O,10,white,0.5714285714285714,0.0,0.42857142857142855,14
750,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nd4 c3 b5 cxd4 bxc4,14,white,0.5,0.05,0.45,20
751,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Nf6 d4 exd4,10,white,0.4880952380952381,0.047619047619047616,0.4642857142857143,252
753,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 Nf6 e5 Ng8,12,white,0.5294117647058824,0.0,0.47058823529411764,17
754,e4 e5 Nf3 Qf6 d4 exd4 Qxd4 Nc6 Qxf6 Nxf6,10,white,0.3888888888888889,0.05555555555555555,0.5555555555555556,18
755,e4 d5 exd5 Qxd5 Nf3 Bg4 Be2 Nf6 O-O e6,10,white,0.46153846153846156,0.0,0.5384615384615384,13
756,d4 e6 c4 d5 Nc3 Nf6 Nf3 c5 Bg5 cxd4 Nxd4 Be7,12,white,0.5,0.08333333333333333,0.4166666666666667,12
758,e4 e5 Nf3 Nc6 Bb5 Nge7 O-O g6 d4 exd4,10,white,0.7692307692307693,0.0,0.23076923076923078,13
759,e4 d5 exd5 Qxd5 Nc3 Qa5 d4 a6 Bd2 Qb6,10,white,0.5384615384615384,0.07692307692307693,0.38461538461538464,13
760,e4 d5 exd5 Qxd5 Nc3 Qe6+ Be2 Nf6 Nf3 Nc6,10,white,0.7894736842105263,0.0,0.21052631578947367,19
761,e4 e5 f4 Nc6 Nf3 d6 Bc4 Bg4 O-O Nd4,10,white,0.4166666666666667,0.0,0.5833333333333334,12
762,e4 c5 Nf3 d6 Nc3 Nf6 d4 cxd4 Nxd4 a6,10,white,0.46875,0.0,0.53125,32
763,e4 e5 Nf3 d6 Bc4 Bg4 d3 Nf6 h3 Bh5,10,white,0.4166666666666667,0.08333333333333333,0.5,12
765,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Nf6 d4 exd4 cxd4 Bb4+ Bd2 Bxd2+ Nbxd2 O-O,16,white,0.4782608695652174,0.043478260869565216,0.4782608695652174,23
766,e4 e5 Nf3 Nf6 Nxe5 Nxe4 Qe2 Qe7 Qxe4 d6 d4 dxe5,12,white,0.6666666666666666,0.0,0.3333333333333333,12
767,e4 e5 Nf3 Nf6 Nxe5 Qe7 d4 d6 Nf3 Nxe4 Be2 Bg4,12,white,0.6,0.06666666666666667,0.3333333333333333,15
768,e4 c6 d4 d5 exd5 cxd5 Nf3 Bg4 Be2 e6,10,white,0.6153846153846154,0.0,0.38461538461538464,13
769,e4 e5 Nf3 Nc6 Bc4 Bc5 d3 Nf6 Ng5 O-O Nxf7 Rxf7 Bxf7+ Kxf7,14,white,0.2777777777777778,0.05555555555555555,0.6666666666666666,36
770,e4 b6 d4 Bb7 d5 e6 c4 exd5 cxd5 Qe7 Nc3 Nf6,12,white,0.48,0.04,0.48,25
771,e4 d5 exd5 Qxd5 Nc3 Qe6+ Be2 Qg6 Nf3 Qxg2,10,white,0.7142857142857143,0.0,0.2857142857142857,14
773,d4 d5 c4 dxc4 e4 b5 a4 c6 axb5 cxb5,10,white,0.75,0.08333333333333333,0.16666666666666666,12
775,e4 e5 Nf3 d6 Bc4 Bg4 h3 Bxf3 Qxf3 Nf6,10,white,0.5822784810126582,0.02531645569620253,0.3924050632911392,79
776,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 b5 Bb3 d6,10,white,0.5609756097560976,0.04878048780487805,0.3902439024390244,41
777,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nb5 a6,10,white,0.5189873417721519,0.05063291139240506,0.43037974683544306,79
779,e4 e6 d4 d5 Nd2 Nf6 e5 Nfd7 Bd3 c5 c3 Nc6,12,white,0.6363636363636364,0.18181818181818182,0.18181818181818182,33
781,d4 e6 Nf3 d5 g3 Nf6 Bg2 c5 e3 cxd4 exd4 Nc6 O-O Bd6,14,white,0.6666666666666666,0.0,0.3333333333333333,12
782,e4 c6 d4 d5 exd5 cxd5 Nc3 Nf6 Nf3 Bg4,10,white,0.3076923076923077,0.07692307692307693,0.6153846153846154,13
785,d4 c5 c4 cxd4 Qxd4 Nc6 Qd1 g6 Nc3 Bg7 Nf3 Nf6,12,white,0.38461538461538464,0.07692307692307693,0.5384615384615384,26
786,e4 d5 exd5 Qxd5 Nc3 Qa5 Nf3 Nf6 Be2 Bg4 O-O Nc6,12,white,0.5416666666666666,0.0,0.4583333333333333,24
787,e4 e5 Bc4 Nf6 Nf3 d6 Ng5 d5 exd5 Nxd5,10,white,0.5,0.0,0.5,24
789,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nxd5 Nxf7 Kxf7 Qf3+ Ke8,14,white,0.6956521739130435,0.08695652173913043,0.21739130434782608,23
790,e4 e5 Nf3 Nc6 Bb5 d6 Bxc6+ bxc6 d4 exd4 Nxd4 c5,12,white,0.48148148148148145,0.0,0.5185185185185185,27
791,e4 e5 Bc4 c6 Nf3 d5 exd5 cxd5 Bb5+ Bd7 Bxd7+ Nxd7,12,white,0.3333333333333333,0.0,0.6666666666666666,15
792,e4 e6 Nf3 d5 exd5 exd5 d4 Nf6 Bd3 Be7 O-O O-O,12,white,0.42105263157894735,0.0,0.5789473684210527,19
793,e4 e6 Nf3 d5 exd5 exd5 d4 Nf6 Be2 Bd6 O-O O-O,12,white,0.6,0.06666666666666667,0.3333333333333333,15
794,e4 e5 Nf3 Nc6 Bb5 d6 d4 exd4 Qxd4 Bd7,10,white,0.5952380952380952,0.047619047619047616,0.35714285714285715,42
795,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nf5 d6 Nc3 Bxf5,12,white,0.46153846153846156,0.0,0.5384615384615384,13
796,e4 e5 Nf3 Nc6 Bb5 Qf6 O-O Nd4 Nxd4 exd4,10,white,0.625,0.0,0.375,16
799,e4 b6 d4 Bb7 Bd3 e6 c4 Nf6 Nc3 Bb4,10,white,0.2857142857142857,0.0,0.7142857142857143,14
801,e4 e6 Nf3 d5 exd5 exd5 d4 Nf6 Bd3 Be7,10,white,0.3870967741935484,0.03225806451612903,0.5806451612903226,31
803,e4 Nf6 e5 Nd5 c4 Nb6 c5 Nd5 Nc3 Nxc3,10,white,0.3125,0.0,0.6875,16
804,d4 d5 c4 e6 Nc3 Nf6 Bg5 c6 e3 Nbd7,10,white,0.14285714285714285,0.14285714285714285,0.7142857142857143,14
805,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 b5 Bb3 Nd4,10,white,0.6666666666666666,0.0,0.3333333333333333,15
806,e4 c5 Bc4 e6 Nf3 d5 exd5 exd5 Bb5+ Nc6,10,white,0.3333333333333333,0.0,0.6666666666666666,15
807,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 Nf6 Nc3 a6,10,white,0.463768115942029,0.043478260869565216,0.4927536231884058,69
808,e4 e5 Nf3 Nc6 Bb5 d6 h3 Bd7 c3 Nf6,10,white,0.48,0.04,0.48,25
809,d4 d5 Nc3 Nf6 Bf4 Nc6 Nb5 e5 dxe5 Nxe5,10,white,0.9411764705882353,0.0,0.058823529411764705,17
811,e4 e5 Nf3 d6 Bc4 Bg4 h3 Bh5 Nc3 c6,10,white,0.6,0.06666666666666667,0.3333333333333333,15
812,e4 e5 Bc4 c6 Nf3 d5 exd5 cxd5 Bb5+ Bd7,10,white,0.4090909090909091,0.09090909090909091,0.5,22
813,e4 c5 Nf3 Nc6 Bc4 e6 O-O d5 exd5 exd5,10,white,0.5813953488372093,0.046511627906976744,0.37209302325581395,43
814,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5 Nxc6 Qf6 Qe2 Qxc6,12,white,0.5384615384615384,0.0,0.46153846153846156,13
815,e4 e5 Nf3 Nc6 Bc4 h6 d4 d6 dxe5 dxe5,10,white,0.7222222222222222,0.0,0.2777777777777778,18
816,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nf3 O-O Be2 e5,12,white,0.7333333333333333,0.0,0.26666666666666666,15
817,e4 e5 Bc4 Nf6 Nf3 d5 exd5 Nxd5 Nxe5 Be6,10,white,0.46153846153846156,0.07692307692307693,0.46153846153846156,13
818,e4 d5 exd5 Qxd5 Nc3 Qa5 d3 Nf6 Bd2 Bg4,10,white,0.4117647058823529,0.058823529411764705,0.5294117647058824,17
819,e4 d5 e5 c5 f4 a6 Nf3 Nc6 d3 Bg4,10,white,0.25,0.0,0.75,12
820,e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Nxd7 O-O Ngf6,10,white,0.3333333333333333,0.05555555555555555,0.6111111111111112,18
821,e4 e5 Nf3 Nc6 d4 d6 dxe5 Nxe5 Nxe5 dxe5 Qxd8+ Kxd8 Bc4 Be6 Bxe6 fxe6,16,white,0.8333333333333334,0.08333333333333333,0.08333333333333333,12
822,d4 g6 c4 Bg7 Nc3 e6 e3 Ne7 Nf3 O-O,10,white,0.6428571428571429,0.0,0.35714285714285715,14
825,d4 Nf6 c4 g6 Nc3 d5 cxd5 Nxd5 e4 Nxc3 bxc3 Bg7 Nf3 O-O,14,white,0.5833333333333334,0.08333333333333333,0.3333333333333333,12
826,e4 d5 exd5 Qxd5 Nc3 Qe5+ Be2 Nc6 Nf3 Qe6,10,white,0.6923076923076923,0.0,0.3076923076923077,13
828,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Na5 Bb5+ c6 dxc6 bxc6,14,white,0.34057971014492755,0.028985507246376812,0.6304347826086957,138
830,d4 c5 d5 d6 c4 e5 Nc3 f5 e4 Nf6,10,white,0.6521739130434783,0.08695652173913043,0.2608695652173913,23
831,d4 d5 Nf3 Nf6 g3 g6 Bg2 Bg7 O-O O-O,10,white,0.5,0.05,0.45,20
832,e4 c6 d4 d5 e5 Bf5 Nf3 e6 Be2 Nd7,10,white,0.5294117647058824,0.0,0.47058823529411764,17
833,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Nd7 Nf3 Ngf6,10,white,0.35714285714285715,0.0,0.6428571428571429,14
836,e4 e5 Nf3 Nc6 Bb5 d6 O-O Nf6 Re1 Be7 c3 O-O,12,white,0.6666666666666666,0.0,0.3333333333333333,15
837,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nb5 d6 Nb1c3 a6 Na3 Nf6 Bg5 Be7,16,white,0.6666666666666666,0.0,0.3333333333333333,12
838,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Bc5,10,white,0.6190476190476191,0.047619047619047616,0.3333333333333333,21
839,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 b5 Bb3 Nf6 O-O Nxe4,12,white,0.75,0.0,0.25,12
840,d4 d5 f3 Nc6 e4 dxe4 fxe4 Nxd4 c3 Nc6,10,white,0.35714285714285715,0.0,0.6428571428571429,14
841,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nf6 Nc3 a6,10,white,0.5833333333333334,0.0,0.4166666666666667,12
842,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nb3 Nf6,10,white,0.42592592592592593,0.05555555555555555,0.5185185185185185,54
844,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 Qf6 Qxf6 Nxf6,12,white,0.4666666666666667,0.13333333333333333,0.4,30
845,d4 Nf6 c4 e5 Nc3 exd4 Qxd4 Nc6 Qd1 Bc5,10,white,0.5,0.0,0.5,20
846,d4 d5 c4 c6 Nc3 Nf6 Nf3 g6 Bg5 Bg7,10,white,0.5,0.08333333333333333,0.4166666666666667,12
847,d4 e6 c4 d5 cxd5 exd5 Nc3 Nf6 e3 c5,10,white,0.5833333333333334,0.0,0.4166666666666667,12
848,e4 Nf6 e5 Nd5 d4 d6 c4 Nb6 f4 Bf5,10,white,0.4666666666666667,0.0,0.5333333333333333,15
849,d4 d5 c4 dxc4 Nc3 Nf6 e3 e6 Bxc4 Bb4,10,white,0.9375,0.0,0.0625,16
850,e4 e5 Qh5 Nc6 Bc4 g6 Qf3 Nf6 c3 Bg7,10,white,0.36619718309859156,0.014084507042253521,0.6197183098591549,71
852,e4 e5 Nf3 Nc6 Bc4 h6 d4 exd4 Nxd4 Nxd4 Qxd4 Nf6,12,white,0.6285714285714286,0.0,0.37142857142857144,35
853,e4 e5 Nf3 Nc6 d4 d6 dxe5 dxe5 Qxd8+ Nxd8,10,white,0.5952380952380952,0.047619047619047616,0.35714285714285715,42
854,e4 e5 Nf3 Nc6 Bb5 d6 d4 exd4 Nxd4 Bd7 Nc3 Nxd4 Bxd7+ Qxd7,14,white,0.42857142857142855,0.0,0.5714285714285714,14
856,e4 e5 Nf3 Nc6 Bc4 h6 d3 Nf6 h3 Bc5,10,white,0.38461538461538464,0.07692307692307693,0.5384615384615384,13
857,e4 e5 Nf3 Nc6 Bc4 Bc5 Nc3 Nf6 d3 O-O,10,white,0.5178571428571429,0.05357142857142857,0.42857142857142855,56
858,d4 d5 c4 e6 Nc3 Nf6 cxd5 exd5 Bg5 c6,10,white,0.75,0.0,0.25,28
859,e4 e5 Nf3 d6 d4 Nf6 dxe5 dxe5 Qxd8+ Kxd8,10,white,0.9285714285714286,0.07142857142857142,0.0,14
860,e4 e5 Nf3 Nc6 Bb5 Bc5 c3 d6 d4 exd4 cxd4 Bb6,12,white,0.9166666666666666,0.0,0.08333333333333333,12
861,e4 e6 Nf3 d5 exd5 exd5 d4 Nf6 Bg5 Be7,10,white,0.3333333333333333,0.05555555555555555,0.6111111111111112,36
862,e4 e6 Nf3 d5 exd5 exd5 d4 Bd6 Nc3 Nf6,10,white,0.3333333333333333,0.16666666666666666,0.5,12
863,e4 d5 exd5 Qxd5 Nc3 Qa5 d4 Nf6 Bd2 c6 Nf3 Bg4,12,white,0.5,0.0,0.5,12
864,e4 e5 Nf3 d6 Bc4 Be6 Bxe6 fxe6 d4 exd4,10,white,0.5172413793103449,0.034482758620689655,0.4482758620689655,29
865,e4 e5 Nf3 Nc6 Bc4 d6 O-O Be6 Bxe6 fxe6,10,white,0.6153846153846154,0.0,0.38461538461538464,13
866,e4 e5 Nf3 Nc6 Bc4 Nf6 O-O Bc5 c3 O-O d4 exd4 cxd4 Bb6,14,white,0.5,0.0,0.5,12
867,d4 d5 Nc3 Nf6 Bf4 e6 Nb5 Na6 a3 c6 Nc3 Bd6,12,white,0.6470588235294118,0.0,0.35294117647058826,17
868,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Nf6 d3 h6,10,white,0.4166666666666667,0.0,0.5833333333333334,12
870,e4 e5 Bc4 c6 Nf3 d5 exd5 cxd5 Bb3 e4,10,white,0.4117647058823529,0.11764705882352941,0.47058823529411764,17
871,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5,12,white,0.31137724550898205,0.0658682634730539,0.6227544910179641,167
872,e4 e5 Nf3 d6 d4 Bg4 dxe5 Bxf3 gxf3 dxe5 Qxd8+ Kxd8,12,white,0.7380952380952381,0.023809523809523808,0.23809523809523808,42
873,e4 c5 Nf3 e6 d4 d5 exd5 exd5 dxc5 Nf6 Nc3 Bxc5,12,white,0.2857142857142857,0.07142857142857142,0.6428571428571429,14
874,e4 c5 f4 Nc6 Nf3 e6 Bc4 d5 exd5 exd5,10,white,0.42857142857142855,0.0,0.5714285714285714,21
875,e4 e5 Nf3 Nc6 Bc4 Bc5 Nc3 Nf6 d3 d6,10,white,0.45098039215686275,0.058823529411764705,0.49019607843137253,51
877,e4 e6 Nf3 d5 exd5 exd5 d4 Nf6 c4 c5,10,white,0.38461538461538464,0.07692307692307693,0.5384615384615384,13
878,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 bxc6 O-O d6,10,white,0.6666666666666666,0.0,0.3333333333333333,21
879,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 d6 Nxc6 bxc6,10,white,0.4772727272727273,0.06818181818181818,0.45454545454545453,44
880,d4 d5 c4 dxc4 e3 b5 a4 Bd7 axb5 Bxb5,10,white,0.45,0.05,0.5,20
882,e4 e5 Nf3 Nc6 Bc4 Bc5 b4 Bxb4 c3 Bc5 d4 exd4 O-O dxc3,14,white,0.5714285714285714,0.0,0.42857142857142855,14
883,d4 d5 c4 c6 Nc3 e6 Nf3 Nf6 Bg5 Be7,10,white,0.5675675675675675,0.05405405405405406,0.3783783783783784,37
884,e4 e5 Nf3 Nc6 Bc4 h6 O-O Nf6 Nc3 Bb4,10,white,0.5333333333333333,0.0,0.4666666666666667,15
885,e4 e5 Nf3 Qf6 Bc4 Bc5 Nc3 c6 d3 h6,10,white,0.5238095238095238,0.047619047619047616,0.42857142857142855,21
886,Nf3 Nf6 d4 g6 c4 Bg7 Nc3 O-O e4 d6 Be2 e5 O-O Nc6 d5 Ne7 Ne1 Ne8,18,white,0.625,0.0625,0.3125,16
887,e4 b6 d4 Bb7 Nc3 e6 Nf3 Bb4 Bd3 Bxc3+,10,white,0.23076923076923078,0.0,0.7692307692307693,13
889,e4 e5 Nf3 Nc6 Bc4 Bc5 d3 h6 O-O d6,10,white,0.35294117647058826,0.058823529411764705,0.5882352941176471,17
890,e4 d5 exd5 Qxd5 Nc3 Qa5 Nf3 Bg4 Be2 Nf6,10,white,0.3541666666666667,0.0625,0.5833333333333334,48
891,e4 e5 Nf3 d6 d4 Bg4 dxe5 Bxf3 Qxf3 dxe5 Bc4 Qe7,12,white,0.6956521739130435,0.0,0.30434782608695654,23
892,e4 e5 Nf3 Nc6 Bb5 d6 Bxc6+ bxc6 d4 exd4 Nxd4 Bd7,12,white,0.4166666666666667,0.08333333333333333,0.5,12
893,e4 e5 Nf3 Nc6 Nc3 Bc5 Bb5 a6 Bxc6 dxc6,10,white,0.5714285714285714,0.0,0.42857142857142855,14
894,d4 d5 c4 dxc4 Nc3 e6 e4 Bb4 Bxc4 Bxc3+,10,white,0.6153846153846154,0.0,0.38461538461538464,13
895,e4 d5 exd5 Qxd5 Nc3 Qa5 d4 Nf6 Nf3 Bg4 Be2 Nc6,12,white,0.4166666666666667,0.08333333333333333,0.5,12
896,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 Qe7,10,white,0.5833333333333334,0.0,0.4166666666666667,36
897,e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 Nxe4 Nxe4 d5,10,white,0.45161290322580644,0.0,0.5483870967741935,31
